vul_id	cve_id	github_reviewed	name	ecosystem	purl	repo	ranges_introduced	ranges_fixed	ranges_last_affected	versions
MAL-2025-88		False	free-joe	npm	pkg:npm/free-joe	SEMVER	0	None_fixed	None_last_affected	['1.0.0', '2.0.0', '3.0.0', '4.0.0', '5.0.0']
MAL-2024-249		False	wlwz-2312-0807	npm	pkg:npm/wlwz-2312-0807	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2025-3163		False	sasha-web3-utils	npm	pkg:npm/sasha-web3-utils	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2023-8626		False	dusrtt	npm	pkg:npm/dusrtt	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2025-619		False	secure-toolbots	npm	pkg:npm/secure-toolbots	SEMVER	0	None_fixed	None_last_affected	['1.0.1', '1.0.0']
MAL-2022-5376		False	plugin-welcome	npm	pkg:npm/plugin-welcome	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-2149		False	concatstr6eam	npm	pkg:npm/concatstr6eam	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2025-2322		False	npm-testlist	npm	pkg:npm/npm-testlist	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2024-7242		False	@zitterorg/iste-veritatis	npm	pkg:npm/%40zitterorg/iste-veritatis	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2024-10903		False	clarity-vs-code-web-client	npm	pkg:npm/clarity-vs-code-web-client	SEMVER	0	None_fixed	None_last_affected	['0.0.2']
MAL-2025-2288		False	customer-identity-mfe	npm	pkg:npm/customer-identity-mfe	SEMVER	0	None_fixed	None_last_affected	['8.0.2']
MAL-2023-8276		False	n-common-static-data	npm	pkg:npm/n-common-static-data	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-5726		False	reduce-adapter	npm	pkg:npm/reduce-adapter	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2023-848		False	teams-calendar-webpart	npm	pkg:npm/teams-calendar-webpart	SEMVER	0	None_fixed	None_last_affected	['1.0.0']
